2020-06-27 16:07:29,214	INFO	Total steps: 2662531	Episode: 4300/501	Avg reward: 16.00	Avg steps: 604
2020-06-27 16:11:40,953	INFO	Total steps: 2673816	Episode: 4320/501	Avg reward: 16.50	Avg steps: 563
2020-06-27 16:16:19,143	INFO	Total steps: 2686236	Episode: 4340/666	Avg reward: 15.85	Avg steps: 620
2020-06-27 16:20:29,429	INFO	Total steps: 2697482	Episode: 4360/524	Avg reward: 15.75	Avg steps: 561
2020-06-27 16:24:24,167	INFO	Total steps: 2709340	Episode: 4380/588	Avg reward: 15.95	Avg steps: 591
2020-06-27 16:28:00,022	INFO	Total steps: 2720843	Episode: 4400/552	Avg reward: 16.10	Avg steps: 574
2020-06-27 16:31:42,034	INFO	Total steps: 2732772	Episode: 4420/610	Avg reward: 15.20	Avg steps: 595
2020-06-27 16:35:18,995	INFO	Total steps: 2744444	Episode: 4440/518	Avg reward: 15.70	Avg steps: 582
2020-06-27 16:38:52,492	INFO	Total steps: 2755985	Episode: 4460/655	Avg reward: 15.60	Avg steps: 576
2020-06-27 16:42:20,559	INFO	Total steps: 2767292	Episode: 4480/470	Avg reward: 16.60	Avg steps: 564
2020-06-27 16:45:54,618	INFO	Total steps: 2778721	Episode: 4500/497	Avg reward: 15.85	Avg steps: 570
2020-06-27 16:49:31,657	INFO	Total steps: 2790396	Episode: 4520/524	Avg reward: 15.10	Avg steps: 582
2020-06-27 16:53:12,616	INFO	Total steps: 2802260	Episode: 4540/606	Avg reward: 15.60	Avg steps: 592
2020-06-27 16:56:42,897	INFO	Total steps: 2813466	Episode: 4560/464	Avg reward: 15.80	Avg steps: 559
2020-06-27 17:00:10,966	INFO	Total steps: 2824723	Episode: 4580/742	Avg reward: 15.95	Avg steps: 561
2020-06-27 17:03:51,945	INFO	Total steps: 2836478	Episode: 4600/616	Avg reward: 15.85	Avg steps: 586
2020-06-27 17:07:25,664	INFO	Total steps: 2847903	Episode: 4620/617	Avg reward: 15.50	Avg steps: 570
2020-06-27 17:11:05,906	INFO	Total steps: 2859652	Episode: 4640/685	Avg reward: 16.15	Avg steps: 586
2020-06-27 17:14:48,548	INFO	Total steps: 2871576	Episode: 4660/500	Avg reward: 16.10	Avg steps: 595
2020-06-27 17:18:23,334	INFO	Total steps: 2883173	Episode: 4680/674	Avg reward: 15.80	Avg steps: 578
